,PingKey,Channel,TWTT,Angle,dateTime
78,64209,0,0.0201461758724308,30.918001,2021-22-02 15:33:29.257
79,64209,0,0.020261887114391326,31.326,2021-22-02 15:33:29.257
80,64209,0,0.020350975569233893,31.602001,2021-22-02 15:33:29.257
81,64209,0,0.020422655742511748,31.848,2021-22-02 15:33:29.257
82,64209,0,0.020496382962808608,32.112,2021-22-02 15:33:29.257
83,64209,0,0.020562942724571227,32.382,2021-22-02 15:33:29.257
84,64209,0,0.02063871885453224,32.712,2021-22-02 15:33:29.257
85,64209,0,0.02071244793747425,33.036,2021-22-02 15:33:29.257
86,64209,0,0.020787199612603186,33.324,2021-22-02 15:33:29.257
87,64209,0,0.02088140661631584,33.63,2021-22-02 15:33:29.257
88,64209,0,0.020957182746276854,33.882,2021-22-02 15:33:29.257
89,64209,0,0.021018623959169386,34.134,2021-22-02 15:33:29.257
90,64209,0,0.02110156754766464,34.452,2021-22-02 15:33:29.257
91,64209,0,0.02119065600250721,34.746002,2021-22-02 15:33:29.257
92,64209,0,0.021276671092853545,34.998,2021-22-02 15:33:29.257
93,64209,0,0.021368831049547194,35.256,2021-22-02 15:33:29.257
94,64209,0,0.021453823547706603,35.508,2021-22-02 15:33:29.257
95,64209,0,0.021522432219133376,35.766,2021-22-02 15:33:29.257
96,64209,0,0.021592063482747077,36.072,2021-22-02 15:33:29.257
97,64209,0,0.021676031526074408,36.408,2021-22-02 15:33:29.257
98,64209,0,0.02176307107125282,36.714,2021-22-02 15:33:29.257
99,64209,0,0.02183680015419483,36.954,2021-22-02 15:33:29.257
100,64209,0,0.021916672240839003,37.182,2021-22-02 15:33:29.257
101,64209,0,0.02201702411089897,37.416,2021-22-02 15:33:29.257
102,64209,0,0.022115327071294783,37.632,2021-22-02 15:33:29.257
103,64209,0,0.022200319569454192,37.878002,2021-22-02 15:33:29.257
104,64209,0,0.022290430616483687,38.172,2021-22-02 15:33:29.257
105,64209,0,0.022390782486543654,38.436,2021-22-02 15:33:29.257
106,64209,0,0.022489087309584616,38.622,2021-22-02 15:33:29.257
107,64209,0,0.022582271721110343,38.796,2021-22-02 15:33:29.257
108,64209,0,0.022663168262586592,39.006,2021-22-02 15:33:29.257
109,64209,0,0.02274815889810085,39.276,2021-22-02 15:33:29.257
110,64209,0,0.022859776046023367,39.582,2021-22-02 15:33:29.257
111,64209,0,0.022963199417934416,39.816,2021-22-02 15:33:29.257
112,64209,0,0.02304614300642967,39.996002,2021-22-02 15:33:29.257
113,64209,0,0.02312703954790592,40.194,2021-22-02 15:33:29.257
114,64209,0,0.023221246551618575,40.428,2021-22-02 15:33:29.257
115,64209,0,0.02334003115807533,40.716,2021-22-02 15:33:29.257
116,64209,0,0.023455744262681006,41.004,2021-22-02 15:33:29.257
117,64209,0,0.023540734898195265,41.214,2021-22-02 15:33:29.257
118,64209,0,0.02360831911478996,41.358,2021-22-02 15:33:29.257
119,64209,0,0.023696383114800452,41.508,2021-22-02 15:33:29.257
120,64209,0,0.023817214768276213,41.718,2021-22-02 15:33:29.257
121,64209,0,0.023932927872881888,41.928,2021-22-02 15:33:29.257
122,64209,0,0.024034304197773932,42.132,2021-22-02 15:33:29.257
123,64209,0,0.024136703114852904,42.342,2021-22-02 15:33:29.257
124,64209,0,0.02423398348306179,42.546,2021-22-02 15:33:29.257
125,64209,0,0.024330239396438597,42.732002,2021-22-02 15:33:29.257
126,64209,0,0.02443161572133064,42.918,2021-22-02 15:33:29.257
127,64209,0,0.024532992046222685,43.116,2021-22-02 15:33:29.257
128,64209,0,0.02463027055178642,43.368,2021-22-02 15:33:29.257
129,64209,0,0.024721407916293143,43.608,2021-22-02 15:33:29.257
130,64209,0,0.02480742300663948,43.788002,2021-22-02 15:33:29.257
131,64209,0,0.02489855850850105,43.962,2021-22-02 15:33:29.257
132,64209,0,0.025000959288225173,44.166,2021-22-02 15:33:29.257
133,64209,0,0.025118719439849852,44.394,2021-22-02 15:33:29.257
134,64209,0,0.02524057554815769,44.604,2021-22-02 15:33:29.257
135,64209,0,0.02534707042191982,44.742,2021-22-02 15:33:29.257
136,64209,0,0.02545049565647602,44.868,2021-22-02 15:33:29.257
137,64209,0,0.025562110941753386,45.012,2021-22-02 15:33:29.257
138,64209,0,0.025672703634843825,45.18,2021-22-02 15:33:29.257
139,64209,0,0.025778175916419028,45.354,2021-22-02 15:33:29.257
140,64209,0,0.025882623743162154,45.54,2021-22-02 15:33:29.257
141,64209,0,0.025984000068054198,45.738,2021-22-02 15:33:29.257
142,64209,0,0.02608639898513317,45.96,2021-22-02 15:33:29.257
143,64209,0,0.026198016133055686,46.176,2021-22-02 15:33:29.257
144,64209,0,0.026293247591600417,46.344,2021-22-02 15:33:29.257
145,64209,0,0.02638028713677883,46.488,2021-22-02 15:33:29.257
146,64209,0,0.02648678387318611,46.668,2021-22-02 15:33:29.257
147,64209,0,0.026598399158463477,46.86,2021-22-02 15:33:29.257
148,64209,0,0.026697726573691367,47.028,2021-22-02 15:33:29.257
149,64209,0,0.026798078443751334,47.184002,2021-22-02 15:33:29.257
150,64209,0,0.02690559963499069,47.334,2021-22-02 15:33:29.257
151,64209,0,0.02701209450875282,47.49,2021-22-02 15:33:29.257
152,64209,0,0.027121662747011183,47.676,2021-22-02 15:33:29.257
153,64209,0,0.02721894311522007,47.868,2021-22-02 15:33:29.257
154,64209,0,0.027304960068211554,48.048,2021-22-02 15:33:29.257
155,64209,0,0.027408383440122603,48.276,2021-22-02 15:33:29.257
156,64209,0,0.027513855721697806,48.504,2021-22-02 15:33:29.257
157,64209,0,0.02758963185165882,48.654,2021-22-02 15:33:29.257
158,64209,0,0.02767769585166931,48.816,2021-22-02 15:33:29.257
159,64209,0,0.027796478595480918,49.014,2021-22-02 15:33:29.257
160,64209,0,0.027903999786720275,49.188,2021-22-02 15:33:29.257
161,64209,0,0.027996159743413924,49.332,2021-22-02 15:33:29.257
162,64209,0,0.028095487158641814,49.494,2021-22-02 15:33:29.257
163,64209,0,0.028200959440217017,49.674,2021-22-02 15:33:29.257
164,64209,0,0.028294143851742743,49.836,2021-22-02 15:33:29.257
