channelNum,seqNum,flags,headings,heaves,pitch,roll,yaw,dateTime
0,5,15,10.8,-0.179,1.4886475,-0.21972656,0.0,2021-02-22 15:33:29.362
0,5,15,10.8,-0.179,1.4886475,-0.22521973,0.0,2021-02-22 15:33:29.372
0,5,15,10.79,-0.18,1.4996338,-0.22521973,0.0,2021-02-22 15:33:29.382
0,5,15,10.78,-0.18,1.505127,-0.21972656,0.0,2021-02-22 15:33:29.392
0,5,15,10.77,-0.181,1.5106201,-0.22521973,0.0,2021-02-22 15:33:29.402
0,5,15,10.77,-0.182,1.5106201,-0.22521973,0.0,2021-02-22 15:33:29.412
0,5,15,10.76,-0.182,1.5161133,-0.21972656,0.0,2021-02-22 15:33:29.422
0,5,15,10.75,-0.183,1.5216064,-0.21972656,0.0,2021-02-22 15:33:29.432
0,5,15,10.74,-0.184,1.5216064,-0.22521973,0.0,2021-02-22 15:33:29.442
0,5,15,10.73,-0.184,1.5270996,-0.2142334,0.0,2021-02-22 15:33:29.452
0,5,15,10.73,-0.185,1.5325928,-0.2142334,0.0,2021-02-22 15:33:29.462
0,5,15,10.72,-0.186,1.5380859,-0.22521973,0.0,2021-02-22 15:33:29.472
0,5,15,10.71,-0.187,1.5435791,-0.2142334,0.0,2021-02-22 15:33:29.482
0,5,15,10.7,-0.187,1.5490723,-0.2142334,0.0,2021-02-22 15:33:29.492
0,5,15,10.7,-0.188,1.5545654,-0.21972656,0.0,2021-02-22 15:33:29.502
0,5,15,10.69,-0.189,1.5600586,-0.2142334,0.0,2021-02-22 15:33:29.512
0,5,15,10.68,-0.189,1.5655518,-0.20874023,0.0,2021-02-22 15:33:29.522
0,5,15,10.67,-0.19,1.5710449,-0.2142334,0.0,2021-02-22 15:33:29.532
0,5,15,10.67,-0.191,1.5765381,-0.20874023,0.0,2021-02-22 15:33:29.542
0,5,15,10.66,-0.192,1.5820312,-0.1977539,0.0,2021-02-22 15:33:29.552
0,5,15,10.66,-0.193,1.5875244,-0.20324707,0.0,2021-02-22 15:33:29.562
0,5,15,10.64,-0.194,1.5930176,-0.1977539,0.0,2021-02-22 15:33:29.572
0,5,15,10.63,-0.194,1.5985107,-0.19226074,0.0,2021-02-22 15:33:29.582
0,5,15,10.63,-0.195,1.6094971,-0.1977539,0.0,2021-02-22 15:33:29.592
0,5,15,10.63,-0.196,1.6149902,-0.1977539,0.0,2021-02-22 15:33:29.602
0,5,15,10.61,-0.197,1.6204834,-0.19226074,0.0,2021-02-22 15:33:29.612
0,5,15,10.61,-0.198,1.6259766,-0.19226074,0.0,2021-02-22 15:33:29.622
0,5,15,10.61,-0.199,1.6314697,-0.20324707,0.0,2021-02-22 15:33:29.632
0,5,15,10.59,-0.199,1.6369629,-0.1977539,0.0,2021-02-22 15:33:29.642
0,5,15,10.59,-0.2,1.642456,-0.1977539,0.0,2021-02-22 15:33:29.652
0,5,15,10.58,-0.201,1.6479492,-0.20324707,0.0,2021-02-22 15:33:29.662
0,5,15,10.57,-0.202,1.6589355,-0.1977539,0.0,2021-02-22 15:33:29.672
0,5,15,10.57,-0.203,1.6644287,-0.19226074,0.0,2021-02-22 15:33:29.682
0,5,15,10.56,-0.203,1.6644287,-0.1977539,0.0,2021-02-22 15:33:29.692
0,5,15,10.55,-0.204,1.6699219,-0.19226074,0.0,2021-02-22 15:33:29.702
0,5,15,10.54,-0.205,1.675415,-0.18127441,0.0,2021-02-22 15:33:29.712
0,5,15,10.55,-0.206,1.6809082,-0.18676758,0.0,2021-02-22 15:33:29.722
0,5,15,10.53,-0.206,1.6809082,-0.18127441,0.0,2021-02-22 15:33:29.732
0,5,15,10.52,-0.207,1.6864014,-0.17028809,0.0,2021-02-22 15:33:29.742
0,5,15,10.52,-0.208,1.6864014,-0.17028809,0.0,2021-02-22 15:33:29.752
0,5,15,10.52,-0.208,1.6918945,-0.17578125,0.0,2021-02-22 15:33:29.762
0,5,15,10.51,-0.209,1.6973877,-0.16479492,0.0,2021-02-22 15:33:29.772
0,5,15,10.5,-0.21,1.708374,-0.17028809,0.0,2021-02-22 15:33:29.782
0,5,15,10.49,-0.21,1.708374,-0.18127441,0.0,2021-02-22 15:33:29.792
0,5,15,10.49,-0.211,1.7193604,-0.17578125,0.0,2021-02-22 15:33:29.802
0,5,15,10.48,-0.211,1.7193604,-0.17028809,0.0,2021-02-22 15:33:29.812
0,5,15,10.47,-0.212,1.7248535,-0.18676758,0.0,2021-02-22 15:33:29.822
0,5,15,10.46,-0.212,1.7303467,-0.17578125,0.0,2021-02-22 15:33:29.832
0,5,15,10.46,-0.213,1.7303467,-0.17578125,0.0,2021-02-22 15:33:29.842
0,5,15,10.46,-0.213,1.7358398,-0.18676758,0.0,2021-02-22 15:33:29.852
0,5,15,10.44,-0.214,1.7358398,-0.18127441,0.0,2021-02-22 15:33:29.862
0,5,15,10.43,-0.214,1.741333,-0.17578125,0.0,2021-02-22 15:33:29.872
0,5,15,10.43,-0.214,1.741333,-0.17578125,0.0,2021-02-22 15:33:29.882
0,5,15,10.43,-0.215,1.7468262,-0.17578125,0.0,2021-02-22 15:33:29.892
0,5,15,10.42,-0.215,1.7468262,-0.16479492,0.0,2021-02-22 15:33:29.902
0,5,15,10.41,-0.215,1.7468262,-0.17028809,0.0,2021-02-22 15:33:29.912
0,5,15,10.4,-0.216,1.7468262,-0.17578125,0.0,2021-02-22 15:33:29.922
0,5,15,10.39,-0.216,1.7523193,-0.15930176,0.0,2021-02-22 15:33:29.932
0,5,15,10.39,-0.216,1.7523193,-0.16479492,0.0,2021-02-22 15:33:29.942
0,5,15,10.39,-0.216,1.7523193,-0.17028809,0.0,2021-02-22 15:33:29.952
0,5,15,10.37,-0.216,1.7523193,-0.15930176,0.0,2021-02-22 15:33:29.962
0,5,15,10.37,-0.216,1.7523193,-0.16479492,0.0,2021-02-22 15:33:29.972
0,5,15,10.37,-0.216,1.7523193,-0.17578125,0.0,2021-02-22 15:33:29.982
0,5,15,10.35,-0.217,1.7523193,-0.17028809,0.0,2021-02-22 15:33:29.992
0,5,15,10.35,-0.216,1.7523193,-0.17028809,0.0,2021-02-22 15:33:30.200
0,5,15,10.35,-0.217,1.7523193,-0.18127441,0.0,2021-02-22 15:33:30.120
0,5,15,10.33,-0.216,1.7523193,-0.17028809,0.0,2021-02-22 15:33:30.220
0,5,15,10.33,-0.216,1.7523193,-0.17028809,0.0,2021-02-22 15:33:30.320
0,5,15,10.32,-0.216,1.7523193,-0.17578125,0.0,2021-02-22 15:33:30.420
0,5,15,10.31,-0.216,1.7523193,-0.17028809,0.0,2021-02-22 15:33:30.520
0,5,15,10.31,-0.216,1.7523193,-0.17028809,0.0,2021-02-22 15:33:30.620
0,5,15,10.3,-0.216,1.7523193,-0.17578125,0.0,2021-02-22 15:33:30.720
0,5,15,10.29,-0.216,1.7468262,-0.17578125,0.0,2021-02-22 15:33:30.820
0,5,15,10.28,-0.215,1.7468262,-0.17028809,0.0,2021-02-22 15:33:30.920
0,5,15,10.28,-0.215,1.741333,-0.17578125,0.0,2021-02-22 15:33:30.102
0,5,15,10.27,-0.215,1.7358398,-0.18127441,0.0,2021-02-22 15:33:30.112
0,5,15,10.26,-0.214,1.7358398,-0.17028809,0.0,2021-02-22 15:33:30.122
0,5,15,10.26,-0.214,1.7303467,-0.17578125,0.0,2021-02-22 15:33:30.132
0,5,15,10.25,-0.214,1.7248535,-0.18127441,0.0,2021-02-22 15:33:30.142
0,5,15,10.24,-0.213,1.7248535,-0.17028809,0.0,2021-02-22 15:33:30.152
0,5,15,10.23,-0.213,1.7248535,-0.17578125,0.0,2021-02-22 15:33:30.162
0,5,15,10.23,-0.212,1.7193604,-0.18127441,0.0,2021-02-22 15:33:30.172
0,5,15,10.22,-0.212,1.7193604,-0.18127441,0.0,2021-02-22 15:33:30.182
0,5,15,10.21,-0.211,1.7138672,-0.17578125,0.0,2021-02-22 15:33:30.192
0,5,15,10.21,-0.211,1.708374,-0.18676758,0.0,2021-02-22 15:33:30.202
0,5,15,10.2,-0.211,1.708374,-0.18127441,0.0,2021-02-22 15:33:30.212
0,5,15,10.19,-0.21,1.7028809,-0.17578125,0.0,2021-02-22 15:33:30.222
0,5,15,10.18,-0.209,1.7028809,-0.19226074,0.0,2021-02-22 15:33:30.232
0,5,15,10.18,-0.209,1.6973877,-0.19226074,0.0,2021-02-22 15:33:30.242
0,5,15,10.17,-0.208,1.6918945,-0.18676758,0.0,2021-02-22 15:33:30.252
0,5,15,10.16,-0.208,1.6918945,-0.1977539,0.0,2021-02-22 15:33:30.262
0,5,15,10.15,-0.207,1.6809082,-0.20324707,0.0,2021-02-22 15:33:30.272
0,5,15,10.14,-0.206,1.6809082,-0.1977539,0.0,2021-02-22 15:33:30.282
0,5,15,10.14,-0.206,1.675415,-0.20324707,0.0,2021-02-22 15:33:30.292
0,5,15,10.13,-0.205,1.6644287,-0.2142334,0.0,2021-02-22 15:33:30.302
0,5,15,10.12,-0.205,1.6644287,-0.20324707,0.0,2021-02-22 15:33:30.312
0,5,15,10.11,-0.204,1.6589355,-0.20324707,0.0,2021-02-22 15:33:30.322
0,5,15,10.11,-0.203,1.6534424,-0.21972656,0.0,2021-02-22 15:33:30.332
0,5,15,10.1,-0.203,1.6479492,-0.20874023,0.0,2021-02-22 15:33:30.342
0,5,15,10.09,-0.202,1.6479492,-0.20874023,0.0,2021-02-22 15:33:30.352
0,5,15,10.09,-0.201,1.642456,-0.21972656,0.0,2021-02-22 15:33:30.362
0,5,15,10.08,-0.201,1.6369629,-0.21972656,0.0,2021-02-22 15:33:30.372
0,5,15,10.07,-0.2,1.6314697,-0.2142334,0.0,2021-02-22 15:33:30.382
0,5,15,10.06,-0.199,1.6259766,-0.22521973,0.0,2021-02-22 15:33:30.392
0,5,15,10.05,-0.198,1.6204834,-0.22521973,0.0,2021-02-22 15:33:30.402
0,5,15,10.04,-0.198,1.6149902,-0.21972656,0.0,2021-02-22 15:33:30.412
0,5,15,10.04,-0.197,1.6094971,-0.23071289,0.0,2021-02-22 15:33:30.422
0,5,15,10.03,-0.196,1.6040039,-0.23620605,0.0,2021-02-22 15:33:30.432
0,5,15,10.02,-0.196,1.6040039,-0.23071289,0.0,2021-02-22 15:33:30.442
0,5,15,10.02,-0.195,1.5985107,-0.24169922,0.0,2021-02-22 15:33:30.452
0,5,15,10.01,-0.194,1.5930176,-0.24719238,0.0,2021-02-22 15:33:30.462
0,5,15,10.0,-0.194,1.5875244,-0.24169922,0.0,2021-02-22 15:33:30.472
0,5,15,9.99,-0.193,1.5875244,-0.24719238,0.0,2021-02-22 15:33:30.482
0,5,15,9.99,-0.192,1.5765381,-0.2581787,0.0,2021-02-22 15:33:30.492
0,5,15,9.98,-0.191,1.5765381,-0.25268555,0.0,2021-02-22 15:33:30.502
0,5,15,9.97,-0.191,1.5710449,-0.24719238,0.0,2021-02-22 15:33:30.512
0,5,15,9.97,-0.19,1.5655518,-0.26367188,0.0,2021-02-22 15:33:30.522
0,5,15,9.96,-0.189,1.5600586,-0.25268555,0.0,2021-02-22 15:33:30.532
0,5,15,9.95,-0.189,1.5545654,-0.25268555,0.0,2021-02-22 15:33:30.542
0,5,15,9.95,-0.188,1.5545654,-0.26367188,0.0,2021-02-22 15:33:30.552
0,5,15,9.94,-0.188,1.5490723,-0.26367188,0.0,2021-02-22 15:33:30.562
0,5,15,9.93,-0.187,1.5490723,-0.2581787,0.0,2021-02-22 15:33:30.572
0,5,15,9.93,-0.186,1.5380859,-0.26367188,0.0,2021-02-22 15:33:30.582
0,5,15,9.93,-0.186,1.5380859,-0.2746582,0.0,2021-02-22 15:33:30.592
0,5,15,9.91,-0.185,1.5325928,-0.26367188,0.0,2021-02-22 15:33:30.602
0,5,15,9.91,-0.185,1.5325928,-0.2746582,0.0,2021-02-22 15:33:30.612
0,5,15,9.9,-0.184,1.5270996,-0.28015137,0.0,2021-02-22 15:33:30.622
0,5,15,9.9,-0.183,1.5270996,-0.26916504,0.0,2021-02-22 15:33:30.632
0,5,15,9.89,-0.183,1.5216064,-0.2746582,0.0,2021-02-22 15:33:30.642
0,5,15,9.88,-0.182,1.5161133,-0.28564453,0.0,2021-02-22 15:33:30.652
0,5,15,9.87,-0.182,1.5106201,-0.28015137,0.0,2021-02-22 15:33:30.662
0,5,15,9.87,-0.181,1.505127,-0.2746582,0.0,2021-02-22 15:33:30.672
0,5,15,9.86,-0.181,1.4996338,-0.28564453,0.0,2021-02-22 15:33:30.682
0,5,15,9.85,-0.18,1.4996338,-0.2746582,0.0,2021-02-22 15:33:30.692
0,5,15,9.85,-0.18,1.4996338,-0.26916504,0.0,2021-02-22 15:33:30.702
0,5,15,9.85,-0.18,1.4941406,-0.28015137,0.0,2021-02-22 15:33:30.712
0,5,15,9.84,-0.179,1.4941406,-0.2746582,0.0,2021-02-22 15:33:30.722
0,5,15,9.83,-0.179,1.4941406,-0.26916504,0.0,2021-02-22 15:33:30.732
0,5,15,9.82,-0.178,1.4941406,-0.28015137,0.0,2021-02-22 15:33:30.742
0,5,15,9.82,-0.178,1.4886475,-0.28564453,0.0,2021-02-22 15:33:30.752
0,5,15,9.81,-0.178,1.4886475,-0.28015137,0.0,2021-02-22 15:33:30.762
0,5,15,9.81,-0.177,1.4886475,-0.2911377,0.0,2021-02-22 15:33:30.772
0,5,15,9.8,-0.177,1.4831543,-0.2911377,0.0,2021-02-22 15:33:30.782
0,5,15,9.79,-0.177,1.4831543,-0.28564453,0.0,2021-02-22 15:33:30.792
0,5,15,9.79,-0.177,1.4831543,-0.2911377,0.0,2021-02-22 15:33:30.802
0,5,15,9.79,-0.176,1.4776611,-0.29663086,0.0,2021-02-22 15:33:30.812
0,5,15,9.78,-0.176,1.4831543,-0.28564453,0.0,2021-02-22 15:33:30.822
0,5,15,9.77,-0.176,1.4831543,-0.28564453,0.0,2021-02-22 15:33:30.832
0,5,15,9.77,-0.176,1.4776611,-0.29663086,0.0,2021-02-22 15:33:30.842
0,5,15,9.76,-0.176,1.4831543,-0.28564453,0.0,2021-02-22 15:33:30.852
0,5,15,9.76,-0.176,1.4831543,-0.28015137,0.0,2021-02-22 15:33:30.862
0,5,15,9.75,-0.175,1.4776611,-0.2911377,0.0,2021-02-22 15:33:30.872
0,5,15,9.74,-0.175,1.4776611,-0.28564453,0.0,2021-02-22 15:33:30.882
0,5,15,9.74,-0.175,1.4776611,-0.2746582,0.0,2021-02-22 15:33:30.892
0,5,15,9.74,-0.175,1.4776611,-0.28564453,0.0,2021-02-22 15:33:30.902
0,5,15,9.73,-0.175,1.4776611,-0.28564453,0.0,2021-02-22 15:33:30.912
0,5,15,9.72,-0.175,1.4776611,-0.2746582,0.0,2021-02-22 15:33:30.922
0,5,15,9.72,-0.175,1.4831543,-0.28564453,0.0,2021-02-22 15:33:30.932
0,5,15,9.72,-0.175,1.4831543,-0.2911377,0.0,2021-02-22 15:33:30.942
0,5,15,9.71,-0.175,1.4886475,-0.28015137,0.0,2021-02-22 15:33:30.952
0,5,15,9.7,-0.175,1.4831543,-0.28015137,0.0,2021-02-22 15:33:30.962
0,5,15,9.7,-0.176,1.4886475,-0.28564453,0.0,2021-02-22 15:33:30.972
0,5,15,9.69,-0.175,1.4886475,-0.2746582,0.0,2021-02-22 15:33:30.982
0,5,15,9.69,-0.176,1.4886475,-0.2746582,0.0,2021-02-22 15:33:30.992
0,5,15,9.69,-0.176,1.4886475,-0.28015137,0.0,2021-02-22 15:33:31.200
0,5,15,9.68,-0.176,1.4886475,-0.26916504,0.0,2021-02-22 15:33:31.120
0,5,15,9.67,-0.176,1.4941406,-0.26916504,0.0,2021-02-22 15:33:31.220
0,5,15,9.68,-0.176,1.4941406,-0.2746582,0.0,2021-02-22 15:33:31.320
0,5,15,9.67,-0.176,1.4996338,-0.26916504,0.0,2021-02-22 15:33:31.420
0,5,15,9.66,-0.177,1.4996338,-0.26916504,0.0,2021-02-22 15:33:31.520
0,5,15,9.66,-0.177,1.4996338,-0.2746582,0.0,2021-02-22 15:33:31.620
0,5,15,9.65,-0.177,1.505127,-0.26916504,0.0,2021-02-22 15:33:31.720
0,5,15,9.65,-0.177,1.505127,-0.2581787,0.0,2021-02-22 15:33:31.820
0,5,15,9.64,-0.177,1.505127,-0.26916504,0.0,2021-02-22 15:33:31.920
0,5,15,9.64,-0.178,1.5106201,-0.26367188,0.0,2021-02-22 15:33:31.102
0,5,15,9.63,-0.178,1.5106201,-0.25268555,0.0,2021-02-22 15:33:31.112
0,5,15,9.63,-0.178,1.5161133,-0.2581787,0.0,2021-02-22 15:33:31.122
0,5,15,9.63,-0.179,1.5161133,-0.2581787,0.0,2021-02-22 15:33:31.132
0,5,15,9.62,-0.179,1.5216064,-0.24719238,0.0,2021-02-22 15:33:31.142
0,5,15,9.62,-0.179,1.5161133,-0.24719238,0.0,2021-02-22 15:33:31.152
0,5,15,9.61,-0.18,1.5216064,-0.25268555,0.0,2021-02-22 15:33:31.162
0,5,15,9.61,-0.18,1.5270996,-0.24169922,0.0,2021-02-22 15:33:31.172
0,5,15,9.6,-0.18,1.5270996,-0.24169922,0.0,2021-02-22 15:33:31.182
0,5,15,9.6,-0.181,1.5325928,-0.24719238,0.0,2021-02-22 15:33:31.192
0,5,15,9.59,-0.181,1.5380859,-0.23620605,0.0,2021-02-22 15:33:31.202
0,5,15,9.59,-0.181,1.5380859,-0.23620605,0.0,2021-02-22 15:33:31.212
0,5,15,9.58,-0.182,1.5435791,-0.24169922,0.0,2021-02-22 15:33:31.222
0,5,15,9.58,-0.182,1.5490723,-0.23620605,0.0,2021-02-22 15:33:31.232
0,5,15,9.57,-0.182,1.5490723,-0.22521973,0.0,2021-02-22 15:33:31.242
0,5,15,9.57,-0.183,1.5490723,-0.23071289,0.0,2021-02-22 15:33:31.252
0,5,15,9.56,-0.183,1.5490723,-0.22521973,0.0,2021-02-22 15:33:31.262
0,5,15,9.56,-0.183,1.5545654,-0.2142334,0.0,2021-02-22 15:33:31.272
0,5,15,9.56,-0.184,1.5545654,-0.21972656,0.0,2021-02-22 15:33:31.282
0,5,15,9.55,-0.184,1.5600586,-0.21972656,0.0,2021-02-22 15:33:31.292
0,5,15,9.54,-0.185,1.5655518,-0.20874023,0.0,2021-02-22 15:33:31.302
0,5,15,9.54,-0.185,1.5655518,-0.2142334,0.0,2021-02-22 15:33:31.312
0,5,15,9.54,-0.185,1.5655518,-0.2142334,0.0,2021-02-22 15:33:31.322
0,5,15,9.53,-0.186,1.5710449,-0.20874023,0.0,2021-02-22 15:33:31.332
0,5,15,9.53,-0.186,1.5765381,-0.20874023,0.0,2021-02-22 15:33:31.342
0,5,15,9.52,-0.187,1.5765381,-0.2142334,0.0,2021-02-22 15:33:31.352
0,5,15,9.52,-0.187,1.5820312,-0.20324707,0.0,2021-02-22 15:33:31.362
0,5,15,9.51,-0.187,1.5820312,-0.1977539,0.0,2021-02-22 15:33:31.372
0,5,15,9.51,-0.187,1.5820312,-0.20874023,0.0,2021-02-22 15:33:31.382
0,5,15,9.5,-0.188,1.5875244,-0.19226074,0.0,2021-02-22 15:33:31.392
0,5,15,9.5,-0.188,1.5875244,-0.18676758,0.0,2021-02-22 15:33:31.402
0,5,15,9.5,-0.189,1.5930176,-0.19226074,0.0,2021-02-22 15:33:31.412
0,5,15,9.49,-0.189,1.5930176,-0.18676758,0.0,2021-02-22 15:33:31.422
0,5,15,9.48,-0.189,1.5985107,-0.17578125,0.0,2021-02-22 15:33:31.432
0,5,15,9.48,-0.19,1.5985107,-0.18127441,0.0,2021-02-22 15:33:31.442
0,5,15,9.47,-0.19,1.5985107,-0.18127441,0.0,2021-02-22 15:33:31.452
0,5,15,9.47,-0.19,1.6040039,-0.16479492,0.0,2021-02-22 15:33:31.462
0,5,15,9.46,-0.191,1.6040039,-0.17028809,0.0,2021-02-22 15:33:31.472
0,5,15,9.46,-0.191,1.6040039,-0.17578125,0.0,2021-02-22 15:33:31.482
0,5,15,9.45,-0.191,1.6094971,-0.16479492,0.0,2021-02-22 15:33:31.492
0,5,15,9.45,-0.191,1.6149902,-0.17028809,0.0,2021-02-22 15:33:31.502
0,5,15,9.44,-0.192,1.6094971,-0.17578125,0.0,2021-02-22 15:33:31.512
0,5,15,9.43,-0.192,1.6149902,-0.16479492,0.0,2021-02-22 15:33:31.522
0,5,15,9.43,-0.192,1.6149902,-0.15930176,0.0,2021-02-22 15:33:31.532
0,5,15,9.43,-0.192,1.6204834,-0.16479492,0.0,2021-02-22 15:33:31.542
0,5,15,9.42,-0.192,1.6204834,-0.1538086,0.0,2021-02-22 15:33:31.552
0,5,15,9.41,-0.193,1.6204834,-0.14831543,0.0,2021-02-22 15:33:31.562
0,5,15,9.41,-0.193,1.6204834,-0.1538086,0.0,2021-02-22 15:33:31.572
0,5,15,9.41,-0.193,1.6204834,-0.14282227,0.0,2021-02-22 15:33:31.582
0,5,15,9.4,-0.193,1.6204834,-0.13183594,0.0,2021-02-22 15:33:31.592
0,5,15,9.39,-0.193,1.6204834,-0.14282227,0.0,2021-02-22 15:33:31.602
0,5,15,9.39,-0.193,1.6204834,-0.1373291,0.0,2021-02-22 15:33:31.612
0,5,15,9.38,-0.194,1.6204834,-0.13183594,0.0,2021-02-22 15:33:31.622
0,5,15,9.38,-0.194,1.6259766,-0.13183594,0.0,2021-02-22 15:33:31.632
0,5,15,9.37,-0.194,1.6259766,-0.1373291,0.0,2021-02-22 15:33:31.642
0,5,15,9.36,-0.194,1.6259766,-0.12634277,0.0,2021-02-22 15:33:31.652
0,5,15,9.36,-0.194,1.6259766,-0.13183594,0.0,2021-02-22 15:33:31.662
0,5,15,9.36,-0.194,1.6259766,-0.1373291,0.0,2021-02-22 15:33:31.672
0,5,15,9.35,-0.194,1.6259766,-0.13183594,0.0,2021-02-22 15:33:31.682
0,5,15,9.34,-0.194,1.6259766,-0.13183594,0.0,2021-02-22 15:33:31.692
0,5,15,9.34,-0.194,1.6259766,-0.1373291,0.0,2021-02-22 15:33:31.702
0,5,15,9.33,-0.194,1.6259766,-0.13183594,0.0,2021-02-22 15:33:31.712
0,5,15,9.33,-0.194,1.6259766,-0.12634277,0.0,2021-02-22 15:33:31.722
0,5,15,9.33,-0.194,1.6204834,-0.1373291,0.0,2021-02-22 15:33:31.732
0,5,15,9.32,-0.194,1.6204834,-0.12634277,0.0,2021-02-22 15:33:31.742
0,5,15,9.31,-0.194,1.6204834,-0.12084961,0.0,2021-02-22 15:33:31.752
0,5,15,9.31,-0.194,1.6204834,-0.13183594,0.0,2021-02-22 15:33:31.762
0,5,15,9.3,-0.194,1.6204834,-0.12634277,0.0,2021-02-22 15:33:31.772
0,5,15,9.3,-0.193,1.6204834,-0.12634277,0.0,2021-02-22 15:33:31.782
0,5,15,9.3,-0.193,1.6204834,-0.13183594,0.0,2021-02-22 15:33:31.792
0,5,15,9.29,-0.193,1.6149902,-0.1373291,0.0,2021-02-22 15:33:31.802
0,5,15,9.28,-0.193,1.6149902,-0.13183594,0.0,2021-02-22 15:33:31.812
0,5,15,9.28,-0.193,1.6094971,-0.13183594,0.0,2021-02-22 15:33:31.822
0,5,15,9.28,-0.193,1.6094971,-0.14282227,0.0,2021-02-22 15:33:31.832
0,5,15,9.27,-0.193,1.6094971,-0.13183594,0.0,2021-02-22 15:33:31.842
0,5,15,9.26,-0.192,1.6040039,-0.1373291,0.0,2021-02-22 15:33:31.852
0,5,15,9.26,-0.192,1.6040039,-0.14282227,0.0,2021-02-22 15:33:31.862
0,5,15,9.25,-0.192,1.6040039,-0.1373291,0.0,2021-02-22 15:33:31.872
0,5,15,9.25,-0.192,1.6040039,-0.14282227,0.0,2021-02-22 15:33:31.882
0,5,15,9.25,-0.191,1.6040039,-0.14831543,0.0,2021-02-22 15:33:31.892
0,5,15,9.24,-0.191,1.6040039,-0.14831543,0.0,2021-02-22 15:33:31.902
0,5,15,9.23,-0.191,1.5985107,-0.14831543,0.0,2021-02-22 15:33:31.912
0,5,15,9.23,-0.191,1.5985107,-0.15930176,0.0,2021-02-22 15:33:31.922
0,5,15,9.22,-0.191,1.5985107,-0.15930176,0.0,2021-02-22 15:33:31.932
0,5,15,9.21,-0.19,1.5930176,-0.14831543,0.0,2021-02-22 15:33:31.942
0,5,15,9.22,-0.19,1.5875244,-0.16479492,0.0,2021-02-22 15:33:31.952
0,5,15,9.21,-0.19,1.5875244,-0.16479492,0.0,2021-02-22 15:33:31.962
0,5,15,9.2,-0.189,1.5820312,-0.1538086,0.0,2021-02-22 15:33:31.972
0,5,15,9.2,-0.189,1.5820312,-0.16479492,0.0,2021-02-22 15:33:31.982
0,5,15,9.2,-0.189,1.5765381,-0.17028809,0.0,2021-02-22 15:33:31.992
0,5,15,9.19,-0.189,1.5765381,-0.16479492,0.0,2021-02-22 15:33:32.200
0,5,15,9.19,-0.188,1.5765381,-0.17578125,0.0,2021-02-22 15:33:32.120
0,5,15,9.18,-0.188,1.5765381,-0.18127441,0.0,2021-02-22 15:33:32.220
0,5,15,9.17,-0.188,1.5765381,-0.17578125,0.0,2021-02-22 15:33:32.320
0,5,15,9.17,-0.188,1.5765381,-0.18127441,0.0,2021-02-22 15:33:32.420
0,5,15,9.17,-0.187,1.5765381,-0.19226074,0.0,2021-02-22 15:33:32.520
0,5,15,9.16,-0.187,1.5765381,-0.18676758,0.0,2021-02-22 15:33:32.620
0,5,15,9.16,-0.187,1.5710449,-0.18676758,0.0,2021-02-22 15:33:32.720
0,5,15,9.16,-0.186,1.5655518,-0.1977539,0.0,2021-02-22 15:33:32.820
0,5,15,9.15,-0.186,1.5655518,-0.1977539,0.0,2021-02-22 15:33:32.920
0,5,15,9.14,-0.186,1.5655518,-0.19226074,0.0,2021-02-22 15:33:32.102
0,5,15,9.14,-0.185,1.5545654,-0.20324707,0.0,2021-02-22 15:33:32.112
0,5,15,9.13,-0.185,1.5545654,-0.20324707,0.0,2021-02-22 15:33:32.122
0,5,15,9.13,-0.185,1.5490723,-0.19226074,0.0,2021-02-22 15:33:32.132
0,5,15,9.13,-0.185,1.5490723,-0.20324707,0.0,2021-02-22 15:33:32.142
0,5,15,9.12,-0.184,1.5490723,-0.20324707,0.0,2021-02-22 15:33:32.152
0,5,15,9.11,-0.184,1.5490723,-0.1977539,0.0,2021-02-22 15:33:32.162
0,5,15,9.11,-0.184,1.5490723,-0.20324707,0.0,2021-02-22 15:33:32.172
0,5,15,9.11,-0.184,1.5490723,-0.20874023,0.0,2021-02-22 15:33:32.182
0,5,15,9.1,-0.183,1.5490723,-0.20324707,0.0,2021-02-22 15:33:32.192
0,5,15,9.1,-0.183,1.5435791,-0.20874023,0.0,2021-02-22 15:33:32.202
0,5,15,9.09,-0.183,1.5435791,-0.2142334,0.0,2021-02-22 15:33:32.212
0,5,15,9.09,-0.183,1.5380859,-0.20874023,0.0,2021-02-22 15:33:32.222
0,5,15,9.08,-0.182,1.5380859,-0.20874023,0.0,2021-02-22 15:33:32.232
0,5,15,9.08,-0.182,1.5325928,-0.21972656,0.0,2021-02-22 15:33:32.242
0,5,15,9.07,-0.182,1.5325928,-0.20874023,0.0,2021-02-22 15:33:32.252
0,5,15,9.07,-0.182,1.5325928,-0.20874023,0.0,2021-02-22 15:33:32.262
0,5,15,9.06,-0.182,1.5270996,-0.21972656,0.0,2021-02-22 15:33:32.272
0,5,15,9.05,-0.182,1.5270996,-0.2142334,0.0,2021-02-22 15:33:32.282
0,5,15,9.05,-0.181,1.5325928,-0.20874023,0.0,2021-02-22 15:33:32.292
0,5,15,9.05,-0.181,1.5270996,-0.21972656,0.0,2021-02-22 15:33:32.302
0,5,15,9.04,-0.181,1.5325928,-0.22521973,0.0,2021-02-22 15:33:32.312
0,5,15,9.03,-0.181,1.5270996,-0.2142334,0.0,2021-02-22 15:33:32.322
