dateTime,altitude,pingNum
2021-02-22 15:33:29.814,13101,64217
2021-02-22 15:33:29.814,13101,64217
2021-02-22 15:33:29.814,13101,64217
2021-02-22 15:33:29.814,13101,64217
2021-02-22 15:33:29.814,13101,64217
2021-02-22 15:33:30.883,13109,64218
2021-02-22 15:33:30.883,13109,64218
2021-02-22 15:33:30.883,13109,64218
2021-02-22 15:33:30.883,13109,64218
2021-02-22 15:33:30.883,13109,64218
2021-02-22 15:33:30.883,13109,64218
2021-02-22 15:33:30.883,13109,64218
2021-02-22 15:33:30.883,13109,64218
2021-02-22 15:33:30.883,13109,64218
2021-02-22 15:33:30.883,13109,64218
2021-02-22 15:33:30.883,13109,64218
2021-02-22 15:33:30.883,13109,64218
2021-02-22 15:33:30.883,13109,64218
2021-02-22 15:33:30.883,13109,64218
2021-02-22 15:33:30.883,13109,64218
2021-02-22 15:33:30.883,13109,64218
2021-02-22 15:33:30.883,13109,64218
2021-02-22 15:33:30.883,13109,64218
2021-02-22 15:33:30.883,13109,64218
2021-02-22 15:33:30.883,13109,64218
2021-02-22 15:33:30.952,13109,64219
2021-02-22 15:33:30.952,13109,64219
2021-02-22 15:33:30.952,13109,64219
2021-02-22 15:33:30.952,13109,64219
2021-02-22 15:33:30.952,13109,64219
2021-02-22 15:33:30.952,13109,64219
2021-02-22 15:33:30.952,13109,64219
2021-02-22 15:33:30.952,13109,64219
2021-02-22 15:33:30.952,13109,64219
2021-02-22 15:33:30.952,13109,64219
2021-02-22 15:33:30.952,13109,64219
2021-02-22 15:33:30.952,13109,64219
2021-02-22 15:33:30.952,13109,64219
2021-02-22 15:33:30.952,13109,64219
2021-02-22 15:33:30.952,13109,64219
2021-02-22 15:33:30.952,13109,64219
2021-02-22 15:33:30.952,13109,64219
2021-02-22 15:33:30.952,13109,64219
2021-02-22 15:33:30.952,13109,64219
2021-02-22 15:33:30.952,13109,64219
2021-02-22 15:33:30.220,13109,64220
2021-02-22 15:33:30.220,13109,64220
2021-02-22 15:33:30.220,13109,64220
2021-02-22 15:33:30.220,13109,64220
2021-02-22 15:33:30.220,13109,64220
2021-02-22 15:33:30.220,13109,64220
2021-02-22 15:33:30.220,13109,64220
2021-02-22 15:33:30.220,13109,64220
2021-02-22 15:33:30.220,13109,64220
2021-02-22 15:33:30.220,13109,64220
2021-02-22 15:33:30.220,13109,64220
2021-02-22 15:33:30.220,13109,64220
2021-02-22 15:33:30.220,13109,64220
2021-02-22 15:33:30.220,13109,64220
2021-02-22 15:33:30.220,13109,64220
2021-02-22 15:33:30.220,13109,64220
2021-02-22 15:33:30.220,13109,64220
2021-02-22 15:33:30.220,13109,64220
2021-02-22 15:33:30.220,13109,64220
2021-02-22 15:33:30.220,13109,64220
2021-02-22 15:33:30.910,13109,64221
2021-02-22 15:33:30.910,13109,64221
2021-02-22 15:33:30.910,13109,64221
2021-02-22 15:33:30.910,13109,64221
2021-02-22 15:33:30.910,13109,64221
2021-02-22 15:33:30.910,13109,64221
2021-02-22 15:33:30.910,13109,64221
2021-02-22 15:33:30.910,13109,64221
2021-02-22 15:33:30.910,13109,64221
2021-02-22 15:33:30.910,13109,64221
2021-02-22 15:33:30.910,13109,64221
2021-02-22 15:33:30.910,13109,64221
2021-02-22 15:33:30.910,13109,64221
2021-02-22 15:33:30.910,13109,64221
2021-02-22 15:33:30.910,13109,64221
2021-02-22 15:33:30.910,13109,64221
2021-02-22 15:33:30.910,13109,64221
2021-02-22 15:33:30.910,13109,64221
2021-02-22 15:33:30.910,13109,64221
2021-02-22 15:33:30.910,13109,64221
2021-02-22 15:33:30.162,13109,64222
2021-02-22 15:33:30.162,13109,64222
2021-02-22 15:33:30.162,13109,64222
2021-02-22 15:33:30.162,13109,64222
2021-02-22 15:33:30.162,13109,64222
2021-02-22 15:33:30.162,13109,64222
2021-02-22 15:33:30.162,13109,64222
2021-02-22 15:33:30.162,13109,64222
2021-02-22 15:33:30.162,13109,64222
2021-02-22 15:33:30.162,13109,64222
2021-02-22 15:33:30.162,13109,64222
2021-02-22 15:33:30.162,13109,64222
2021-02-22 15:33:30.162,13109,64222
2021-02-22 15:33:30.162,13109,64222
2021-02-22 15:33:30.162,13109,64222
2021-02-22 15:33:30.162,13109,64222
2021-02-22 15:33:30.162,13109,64222
2021-02-22 15:33:30.162,13109,64222
2021-02-22 15:33:30.162,13109,64222
2021-02-22 15:33:30.162,13109,64222
2021-02-22 15:33:30.230,13125,64223
2021-02-22 15:33:30.230,13125,64223
2021-02-22 15:33:30.230,13125,64223
2021-02-22 15:33:30.230,13125,64223
2021-02-22 15:33:30.230,13125,64223
2021-02-22 15:33:30.230,13125,64223
2021-02-22 15:33:30.230,13125,64223
2021-02-22 15:33:30.230,13125,64223
2021-02-22 15:33:30.230,13125,64223
2021-02-22 15:33:30.230,13125,64223
2021-02-22 15:33:30.230,13125,64223
2021-02-22 15:33:30.230,13125,64223
2021-02-22 15:33:30.230,13125,64223
2021-02-22 15:33:30.230,13125,64223
2021-02-22 15:33:30.230,13125,64223
2021-02-22 15:33:30.230,13125,64223
2021-02-22 15:33:30.230,13125,64223
2021-02-22 15:33:30.230,13125,64223
2021-02-22 15:33:30.230,13125,64223
2021-02-22 15:33:30.230,13125,64223
2021-02-22 15:33:30.299,13132,64224
2021-02-22 15:33:30.299,13132,64224
2021-02-22 15:33:30.299,13132,64224
2021-02-22 15:33:30.299,13132,64224
2021-02-22 15:33:30.299,13132,64224
2021-02-22 15:33:30.299,13132,64224
2021-02-22 15:33:30.299,13132,64224
2021-02-22 15:33:30.299,13132,64224
2021-02-22 15:33:30.299,13132,64224
2021-02-22 15:33:30.299,13132,64224
2021-02-22 15:33:30.299,13132,64224
2021-02-22 15:33:30.299,13132,64224
2021-02-22 15:33:30.299,13132,64224
2021-02-22 15:33:30.299,13132,64224
2021-02-22 15:33:30.299,13132,64224
2021-02-22 15:33:30.299,13132,64224
2021-02-22 15:33:30.299,13132,64224
2021-02-22 15:33:30.299,13132,64224
2021-02-22 15:33:30.299,13132,64224
2021-02-22 15:33:30.299,13132,64224
2021-02-22 15:33:30.370,13132,64225
2021-02-22 15:33:30.370,13132,64225
2021-02-22 15:33:30.370,13132,64225
2021-02-22 15:33:30.370,13132,64225
2021-02-22 15:33:30.370,13132,64225
2021-02-22 15:33:30.370,13132,64225
2021-02-22 15:33:30.370,13156,64225
2021-02-22 15:33:30.370,13156,64225
2021-02-22 15:33:30.370,13156,64225
2021-02-22 15:33:30.370,13156,64225
2021-02-22 15:33:30.370,13156,64225
2021-02-22 15:33:30.370,13156,64225
2021-02-22 15:33:30.370,13156,64225
2021-02-22 15:33:30.370,13156,64225
2021-02-22 15:33:30.370,13156,64225
2021-02-22 15:33:30.370,13156,64225
2021-02-22 15:33:30.370,13156,64225
2021-02-22 15:33:30.370,13156,64225
2021-02-22 15:33:30.370,13156,64225
2021-02-22 15:33:30.370,13156,64225
2021-02-22 15:33:30.439,13156,64226
2021-02-22 15:33:30.439,13156,64226
2021-02-22 15:33:30.439,13156,64226
2021-02-22 15:33:30.439,13156,64226
2021-02-22 15:33:30.439,13156,64226
2021-02-22 15:33:30.439,13156,64226
2021-02-22 15:33:30.439,13156,64226
2021-02-22 15:33:30.439,13156,64226
2021-02-22 15:33:30.439,13156,64226
2021-02-22 15:33:30.439,13156,64226
2021-02-22 15:33:30.439,13156,64226
2021-02-22 15:33:30.439,13156,64226
2021-02-22 15:33:30.439,13156,64226
2021-02-22 15:33:30.439,13156,64226
2021-02-22 15:33:30.439,13156,64226
2021-02-22 15:33:30.439,13156,64226
2021-02-22 15:33:30.439,13156,64226
2021-02-22 15:33:30.439,13156,64226
2021-02-22 15:33:30.439,13156,64226
2021-02-22 15:33:30.439,13156,64226
2021-02-22 15:33:30.508,13156,64227
2021-02-22 15:33:30.508,13156,64227
2021-02-22 15:33:30.508,13156,64227
2021-02-22 15:33:30.508,13156,64227
2021-02-22 15:33:30.508,13156,64227
2021-02-22 15:33:30.508,13156,64227
2021-02-22 15:33:30.508,13156,64227
2021-02-22 15:33:30.508,13156,64227
2021-02-22 15:33:30.508,13156,64227
2021-02-22 15:33:30.508,13156,64227
2021-02-22 15:33:30.508,13156,64227
2021-02-22 15:33:30.508,13156,64227
2021-02-22 15:33:30.508,13156,64227
2021-02-22 15:33:30.508,13156,64227
2021-02-22 15:33:30.508,13156,64227
2021-02-22 15:33:30.508,13156,64227
2021-02-22 15:33:30.508,13156,64227
2021-02-22 15:33:30.508,13156,64227
2021-02-22 15:33:30.508,13156,64227
2021-02-22 15:33:30.508,13156,64227
2021-02-22 15:33:30.578,13156,64228
2021-02-22 15:33:30.578,13156,64228
2021-02-22 15:33:30.578,13156,64228
2021-02-22 15:33:30.578,13156,64228
2021-02-22 15:33:30.578,13156,64228
2021-02-22 15:33:30.578,13156,64228
2021-02-22 15:33:30.578,13156,64228
2021-02-22 15:33:30.578,13156,64228
2021-02-22 15:33:30.578,13156,64228
2021-02-22 15:33:30.578,13156,64228
2021-02-22 15:33:30.578,13156,64228
2021-02-22 15:33:30.578,13156,64228
2021-02-22 15:33:30.578,13156,64228
2021-02-22 15:33:30.578,13156,64228
2021-02-22 15:33:30.578,13156,64228
2021-02-22 15:33:30.578,13156,64228
2021-02-22 15:33:30.578,13156,64228
2021-02-22 15:33:30.578,13156,64228
2021-02-22 15:33:30.578,13156,64228
2021-02-22 15:33:30.578,13156,64228
2021-02-22 15:33:30.647,13156,64229
2021-02-22 15:33:30.647,13156,64229
2021-02-22 15:33:30.647,13156,64229
2021-02-22 15:33:30.647,13156,64229
2021-02-22 15:33:30.647,13117,64229
2021-02-22 15:33:30.647,13117,64229
2021-02-22 15:33:30.647,13117,64229
2021-02-22 15:33:30.647,13117,64229
2021-02-22 15:33:30.647,13117,64229
2021-02-22 15:33:30.647,13117,64229
2021-02-22 15:33:30.647,13117,64229
2021-02-22 15:33:30.647,13117,64229
2021-02-22 15:33:30.647,13117,64229
2021-02-22 15:33:30.647,13117,64229
2021-02-22 15:33:30.647,13117,64229
2021-02-22 15:33:30.647,13117,64229
2021-02-22 15:33:30.647,13117,64229
2021-02-22 15:33:30.647,13117,64229
2021-02-22 15:33:30.647,13117,64229
2021-02-22 15:33:30.647,13117,64229
2021-02-22 15:33:30.717,13117,64230
2021-02-22 15:33:30.717,13117,64230
2021-02-22 15:33:30.717,13117,64230
2021-02-22 15:33:30.717,13117,64230
2021-02-22 15:33:30.717,13117,64230
2021-02-22 15:33:30.717,13117,64230
2021-02-22 15:33:30.717,13117,64230
2021-02-22 15:33:30.717,13117,64230
2021-02-22 15:33:30.717,13117,64230
2021-02-22 15:33:30.717,13117,64230
2021-02-22 15:33:30.717,13117,64230
2021-02-22 15:33:30.717,13117,64230
2021-02-22 15:33:30.717,13117,64230
2021-02-22 15:33:30.717,13117,64230
2021-02-22 15:33:30.717,13117,64230
2021-02-22 15:33:30.717,13117,64230
2021-02-22 15:33:30.717,13117,64230
2021-02-22 15:33:30.717,13117,64230
2021-02-22 15:33:30.717,13117,64230
2021-02-22 15:33:30.717,13117,64230
2021-02-22 15:33:30.786,13117,64231
2021-02-22 15:33:30.786,13117,64231
2021-02-22 15:33:30.786,13117,64231
2021-02-22 15:33:30.786,13117,64231
2021-02-22 15:33:30.786,13117,64231
2021-02-22 15:33:30.786,13117,64231
2021-02-22 15:33:30.786,13117,64231
2021-02-22 15:33:30.786,13117,64231
2021-02-22 15:33:30.786,13117,64231
2021-02-22 15:33:30.786,13117,64231
2021-02-22 15:33:30.786,13117,64231
2021-02-22 15:33:30.786,13117,64231
2021-02-22 15:33:30.786,13117,64231
2021-02-22 15:33:30.786,13117,64231
2021-02-22 15:33:30.786,13117,64231
2021-02-22 15:33:30.786,13117,64231
2021-02-22 15:33:30.786,13117,64231
2021-02-22 15:33:30.786,13117,64231
2021-02-22 15:33:30.786,13117,64231
2021-02-22 15:33:30.786,13117,64231
2021-02-22 15:33:31.855,13125,64232
2021-02-22 15:33:31.855,13125,64232
2021-02-22 15:33:31.855,13125,64232
2021-02-22 15:33:31.855,13125,64232
2021-02-22 15:33:31.855,13125,64232
2021-02-22 15:33:31.855,13125,64232
2021-02-22 15:33:31.855,13125,64232
2021-02-22 15:33:31.855,13125,64232
2021-02-22 15:33:31.855,13125,64232
2021-02-22 15:33:31.855,13125,64232
2021-02-22 15:33:31.855,13125,64232
2021-02-22 15:33:31.855,13125,64232
2021-02-22 15:33:31.855,13125,64232
2021-02-22 15:33:31.855,13125,64232
2021-02-22 15:33:31.855,13125,64232
2021-02-22 15:33:31.855,13125,64232
2021-02-22 15:33:31.855,13125,64232
2021-02-22 15:33:31.855,13125,64232
2021-02-22 15:33:31.855,13125,64232
2021-02-22 15:33:31.855,13125,64232
2021-02-22 15:33:31.926,13125,64233
2021-02-22 15:33:31.926,13125,64233
2021-02-22 15:33:31.926,13125,64233
2021-02-22 15:33:31.926,13125,64233
2021-02-22 15:33:31.926,13125,64233
2021-02-22 15:33:31.926,13125,64233
2021-02-22 15:33:31.926,13125,64233
2021-02-22 15:33:31.926,13125,64233
2021-02-22 15:33:31.926,13125,64233
2021-02-22 15:33:31.926,13125,64233
2021-02-22 15:33:31.926,13125,64233
2021-02-22 15:33:31.926,13125,64233
2021-02-22 15:33:31.926,13125,64233
2021-02-22 15:33:31.926,13125,64233
2021-02-22 15:33:31.926,13125,64233
2021-02-22 15:33:31.926,13125,64233
2021-02-22 15:33:31.926,13125,64233
2021-02-22 15:33:31.926,13125,64233
2021-02-22 15:33:31.926,13125,64233
2021-02-22 15:33:31.926,13125,64233
2021-02-22 15:33:31.996,13125,64234
2021-02-22 15:33:31.996,13125,64234
2021-02-22 15:33:31.996,13125,64234
2021-02-22 15:33:31.996,13125,64234
2021-02-22 15:33:31.996,13125,64234
2021-02-22 15:33:31.996,13125,64234
2021-02-22 15:33:31.996,13125,64234
2021-02-22 15:33:31.996,13125,64234
2021-02-22 15:33:31.996,13125,64234
2021-02-22 15:33:31.996,13125,64234
2021-02-22 15:33:31.996,13125,64234
2021-02-22 15:33:31.996,13125,64234
2021-02-22 15:33:31.996,13125,64234
2021-02-22 15:33:31.996,13125,64234
2021-02-22 15:33:31.996,13125,64234
2021-02-22 15:33:31.996,13125,64234
2021-02-22 15:33:31.996,13125,64234
2021-02-22 15:33:31.996,13125,64234
2021-02-22 15:33:31.996,13125,64234
2021-02-22 15:33:31.996,13125,64234
2021-02-22 15:33:31.650,13125,64235
2021-02-22 15:33:31.650,13125,64235
2021-02-22 15:33:31.650,13125,64235
2021-02-22 15:33:31.650,13125,64235
2021-02-22 15:33:31.650,13125,64235
2021-02-22 15:33:31.650,13125,64235
2021-02-22 15:33:31.650,13125,64235
2021-02-22 15:33:31.650,13125,64235
2021-02-22 15:33:31.650,13125,64235
2021-02-22 15:33:31.650,13125,64235
2021-02-22 15:33:31.650,13125,64235
2021-02-22 15:33:31.650,13125,64235
2021-02-22 15:33:31.650,13125,64235
2021-02-22 15:33:31.650,13125,64235
2021-02-22 15:33:31.650,13125,64235
2021-02-22 15:33:31.650,13125,64235
2021-02-22 15:33:31.650,13125,64235
2021-02-22 15:33:31.650,13125,64235
2021-02-22 15:33:31.650,13125,64235
2021-02-22 15:33:31.650,13125,64235
2021-02-22 15:33:31.134,13125,64236
2021-02-22 15:33:31.134,13125,64236
2021-02-22 15:33:31.134,13125,64236
2021-02-22 15:33:31.134,13125,64236
2021-02-22 15:33:31.134,13125,64236
2021-02-22 15:33:31.134,13125,64236
2021-02-22 15:33:31.134,13125,64236
2021-02-22 15:33:31.134,13125,64236
2021-02-22 15:33:31.134,13125,64236
2021-02-22 15:33:31.134,13125,64236
2021-02-22 15:33:31.134,13125,64236
2021-02-22 15:33:31.134,13125,64236
2021-02-22 15:33:31.134,13125,64236
2021-02-22 15:33:31.134,13125,64236
2021-02-22 15:33:31.134,13125,64236
2021-02-22 15:33:31.134,13125,64236
2021-02-22 15:33:31.134,13125,64236
2021-02-22 15:33:31.134,13125,64236
2021-02-22 15:33:31.134,13125,64236
2021-02-22 15:33:31.134,13125,64236
2021-02-22 15:33:31.203,13094,64237
2021-02-22 15:33:31.203,13094,64237
2021-02-22 15:33:31.203,13094,64237
2021-02-22 15:33:31.203,13094,64237
2021-02-22 15:33:31.203,13094,64237
2021-02-22 15:33:31.203,13094,64237
2021-02-22 15:33:31.203,13094,64237
2021-02-22 15:33:31.203,13094,64237
2021-02-22 15:33:31.203,13094,64237
2021-02-22 15:33:31.203,13094,64237
2021-02-22 15:33:31.203,13094,64237
2021-02-22 15:33:31.203,13094,64237
2021-02-22 15:33:31.203,13094,64237
2021-02-22 15:33:31.203,13094,64237
2021-02-22 15:33:31.203,13094,64237
2021-02-22 15:33:31.203,13094,64237
2021-02-22 15:33:31.203,13094,64237
2021-02-22 15:33:31.204,13094,64237
2021-02-22 15:33:31.203,13094,64237
2021-02-22 15:33:31.204,13094,64237
2021-02-22 15:33:31.273,13094,64238
2021-02-22 15:33:31.273,13094,64238
2021-02-22 15:33:31.273,13094,64238
2021-02-22 15:33:31.273,13094,64238
2021-02-22 15:33:31.273,13094,64238
2021-02-22 15:33:31.273,13094,64238
2021-02-22 15:33:31.273,13094,64238
2021-02-22 15:33:31.273,13094,64238
2021-02-22 15:33:31.273,13094,64238
2021-02-22 15:33:31.273,13094,64238
2021-02-22 15:33:31.273,13094,64238
2021-02-22 15:33:31.273,13094,64238
2021-02-22 15:33:31.273,13094,64238
2021-02-22 15:33:31.273,13094,64238
2021-02-22 15:33:31.273,13094,64238
2021-02-22 15:33:31.273,13094,64238
2021-02-22 15:33:31.273,13094,64238
2021-02-22 15:33:31.272,13094,64238
2021-02-22 15:33:31.273,13094,64238
2021-02-22 15:33:31.272,13094,64238
2021-02-22 15:33:31.342,13094,64239
2021-02-22 15:33:31.342,13094,64239
2021-02-22 15:33:31.342,13094,64239
2021-02-22 15:33:31.342,13094,64239
2021-02-22 15:33:31.342,13094,64239
2021-02-22 15:33:31.342,13094,64239
2021-02-22 15:33:31.342,13094,64239
2021-02-22 15:33:31.342,13094,64239
2021-02-22 15:33:31.342,13094,64239
2021-02-22 15:33:31.342,13094,64239
2021-02-22 15:33:31.342,13094,64239
2021-02-22 15:33:31.342,13094,64239
2021-02-22 15:33:31.342,13094,64239
2021-02-22 15:33:31.342,13094,64239
2021-02-22 15:33:31.342,13094,64239
2021-02-22 15:33:31.342,13094,64239
2021-02-22 15:33:31.342,13094,64239
2021-02-22 15:33:31.342,13094,64239
2021-02-22 15:33:31.342,13094,64239
2021-02-22 15:33:31.342,13094,64239
2021-02-22 15:33:31.411,13094,64240
2021-02-22 15:33:31.411,13094,64240
2021-02-22 15:33:31.411,13094,64240
2021-02-22 15:33:31.411,13094,64240
2021-02-22 15:33:31.411,13094,64240
2021-02-22 15:33:31.411,13094,64240
2021-02-22 15:33:31.411,13094,64240
2021-02-22 15:33:31.411,13094,64240
2021-02-22 15:33:31.411,13094,64240
2021-02-22 15:33:31.411,13094,64240
2021-02-22 15:33:31.411,13094,64240
2021-02-22 15:33:31.411,13094,64240
2021-02-22 15:33:31.411,13094,64240
2021-02-22 15:33:31.411,13094,64240
2021-02-22 15:33:31.411,13094,64240
2021-02-22 15:33:31.411,13094,64240
2021-02-22 15:33:31.411,13094,64240
2021-02-22 15:33:31.411,13094,64240
2021-02-22 15:33:31.411,13094,64240
2021-02-22 15:33:31.411,13094,64240
2021-02-22 15:33:31.482,13078,64241
2021-02-22 15:33:31.482,13078,64241
2021-02-22 15:33:31.482,13078,64241
2021-02-22 15:33:31.482,13078,64241
2021-02-22 15:33:31.482,13078,64241
2021-02-22 15:33:31.482,13078,64241
2021-02-22 15:33:31.482,13078,64241
2021-02-22 15:33:31.482,13078,64241
2021-02-22 15:33:31.482,13078,64241
2021-02-22 15:33:31.482,13078,64241
2021-02-22 15:33:31.482,13078,64241
2021-02-22 15:33:31.482,13078,64241
2021-02-22 15:33:31.482,13078,64241
2021-02-22 15:33:31.482,13078,64241
2021-02-22 15:33:31.482,13078,64241
2021-02-22 15:33:31.482,13078,64241
2021-02-22 15:33:31.482,13078,64241
2021-02-22 15:33:31.482,13078,64241
2021-02-22 15:33:31.482,13078,64241
2021-02-22 15:33:31.482,13078,64241
2021-02-22 15:33:31.551,13078,64242
